comparison,ref,query,variable,value
geneid_S_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,base_level_F1,89.8
geneid_S_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,base_level_F1,89.9
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,base_level_F1,25.6
geneid_RS_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,base_level_F1,96.9
geneid_RS_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,base_level_F1,88.9
geneid_R_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,base_level_F1,25.5
geneid_R_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,base_level_F1,89.8
geneid_R_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,base_level_F1,88.9
geneid_simple_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,base_level_F1,25.6
geneid_R_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,base_level_F1,97.2
geneid_simple_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,base_level_F1,89.0
geneid_RS_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,base_level_F1,89.0
geneid_simple_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,base_level_F1,97.2
geneid_simple_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,base_level_F1,89.9
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,exon_level_F1,17.5
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,exon_level_F1,18.5
geneid_S_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,exon_level_F1,95.8
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,exon_level_F1,19.7
geneid_RS_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,exon_level_F1,19.7
geneid_S_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,exon_level_F1,17.5
geneid_S_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,exon_level_F1,84.4
geneid_S_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,exon_level_F1,86.0
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,exon_level_F1,17.7
geneid_RS_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,exon_level_F1,95.8
geneid_RS_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,exon_level_F1,81.7
geneid_R_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,exon_level_F1,18.5
geneid_R_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,exon_level_F1,84.4
geneid_R_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,exon_level_F1,81.7
geneid_simple_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,exon_level_F1,17.7
geneid_R_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,exon_level_F1,94.6
geneid_simple_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,exon_level_F1,83.1
geneid_RS_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,exon_level_F1,83.1
geneid_simple_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,exon_level_F1,94.6
geneid_simple_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,exon_level_F1,86.0
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,intron_level_F1,7.1
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,intron_level_F1,10.3
geneid_S_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,intron_level_F1,93.0
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,intron_level_F1,11.1
geneid_RS_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,intron_level_F1,11.1
geneid_S_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,intron_level_F1,7.1
geneid_S_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,intron_level_F1,73.6
geneid_S_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,intron_level_F1,77.9
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,intron_level_F1,6.9
geneid_RS_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,intron_level_F1,93.0
geneid_RS_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,intron_level_F1,70.3
geneid_R_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,intron_level_F1,10.3
geneid_R_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,intron_level_F1,73.6
geneid_R_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,intron_level_F1,70.3
geneid_simple_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,intron_level_F1,6.9
geneid_R_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,intron_level_F1,89.7
geneid_simple_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,intron_level_F1,74.0
geneid_RS_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,intron_level_F1,74.0
geneid_simple_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,intron_level_F1,89.7
geneid_simple_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,intron_level_F1,77.9
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,intronChain_level_F1,7.8
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,intronChain_level_F1,7.3
geneid_S_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,intronChain_level_F1,93.0
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,intronChain_level_F1,12.2
geneid_RS_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,intronChain_level_F1,12.2
geneid_S_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,intronChain_level_F1,7.8
geneid_S_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,intronChain_level_F1,78.8
geneid_S_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,intronChain_level_F1,80.4
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,intronChain_level_F1,5.3
geneid_RS_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,intronChain_level_F1,93.0
geneid_RS_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,intronChain_level_F1,75.0
geneid_R_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,intronChain_level_F1,7.3
geneid_R_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,intronChain_level_F1,78.8
geneid_R_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,intronChain_level_F1,75.0
geneid_simple_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,intronChain_level_F1,5.3
geneid_R_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,intronChain_level_F1,92.8
geneid_simple_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,intronChain_level_F1,76.3
geneid_RS_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,intronChain_level_F1,76.3
geneid_simple_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,intronChain_level_F1,92.8
geneid_simple_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,intronChain_level_F1,80.4
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,transcript_level_F1,2.7
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,transcript_level_F1,2.7
geneid_S_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,transcript_level_F1,32.5
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,transcript_level_F1,4.5
geneid_RS_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,transcript_level_F1,4.5
geneid_S_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,transcript_level_F1,2.7
geneid_S_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,transcript_level_F1,27.4
geneid_S_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,transcript_level_F1,26.7
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,transcript_level_F1,1.9
geneid_RS_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,transcript_level_F1,32.5
geneid_RS_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,transcript_level_F1,27.1
geneid_R_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,transcript_level_F1,2.7
geneid_R_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,transcript_level_F1,27.4
geneid_R_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,transcript_level_F1,27.1
geneid_simple_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,transcript_level_F1,1.9
geneid_R_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,transcript_level_F1,31.9
geneid_simple_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,transcript_level_F1,26.4
geneid_RS_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,transcript_level_F1,26.4
geneid_simple_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,transcript_level_F1,31.9
geneid_simple_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,transcript_level_F1,26.7
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,locus_level_F1,2.8
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,locus_level_F1,2.8
geneid_S_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,locus_level_F1,32.5
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,locus_level_F1,4.8
geneid_RS_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,locus_level_F1,4.8
geneid_S_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,locus_level_F1,2.8
geneid_S_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,locus_level_F1,27.4
geneid_S_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,locus_level_F1,26.7
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,locus_level_F1,2.0
geneid_RS_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,locus_level_F1,32.5
geneid_RS_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,locus_level_F1,27.1
geneid_R_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,locus_level_F1,2.8
geneid_R_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,locus_level_F1,27.4
geneid_R_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,locus_level_F1,27.1
geneid_simple_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,locus_level_F1,2.0
geneid_R_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,locus_level_F1,31.9
geneid_simple_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,locus_level_F1,26.4
geneid_RS_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,locus_level_F1,26.4
geneid_simple_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,locus_level_F1,31.9
geneid_simple_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,locus_level_F1,26.7
