comparison,ref,query,variable,value
geneid_RS_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,exon_level_F1,0.0
geneid_S_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,exon_level_F1,87.5
geneid_S_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,exon_level_F1,89.7
geneid_RS_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,exon_level_F1,81.3
geneid_R_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,exon_level_F1,0.0
geneid_R_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,exon_level_F1,89.7
geneid_S_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,exon_level_F1,85.7
geneid_RS_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,exon_level_F1,84.8
geneid_R_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,exon_level_F1,84.8
geneid_R_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,exon_level_F1,96.5
geneid_RS_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,exon_level_F1,87.5
geneid_simple_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,exon_level_F1,81.3
geneid_simple_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,exon_level_F1,85.7
geneid_simple_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,exon_level_F1,0.0
geneid_simple_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,exon_level_F1,96.5
CNAC_ref_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,transcript_level_F1,0
CNAC_ref_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,transcript_level_F1,0
CNAC_ref_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,transcript_level_F1,0
geneid_S_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,transcript_level_F1,0
CNAC_ref_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,transcript_level_F1,0
geneid_RS_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,transcript_level_F1,0
geneid_S_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,transcript_level_F1,0
geneid_S_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,transcript_level_F1,0
geneid_RS_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,transcript_level_F1,0
geneid_R_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,transcript_level_F1,0
geneid_R_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,transcript_level_F1,0
geneid_S_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,transcript_level_F1,0
geneid_RS_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,transcript_level_F1,0
geneid_R_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,transcript_level_F1,0
geneid_R_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,transcript_level_F1,0
geneid_RS_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,transcript_level_F1,0
geneid_simple_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,transcript_level_F1,0
geneid_simple_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,transcript_level_F1,0
geneid_simple_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,transcript_level_F1,0
geneid_simple_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,transcript_level_F1,0
CNAC_ref_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,locus_level_F1,0
CNAC_ref_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,locus_level_F1,0
CNAC_ref_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,locus_level_F1,0
geneid_S_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,locus_level_F1,0
CNAC_ref_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,locus_level_F1,0
geneid_RS_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,locus_level_F1,0
geneid_S_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,locus_level_F1,0
geneid_S_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,locus_level_F1,0
geneid_RS_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,locus_level_F1,0
geneid_R_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,locus_level_F1,0
geneid_R_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,locus_level_F1,0
geneid_S_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,locus_level_F1,0
geneid_RS_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,locus_level_F1,0
geneid_R_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,locus_level_F1,0
geneid_R_longest_isoform_from0_to200_VS_geneid_simple_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,locus_level_F1,0
geneid_RS_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,locus_level_F1,0
geneid_simple_longest_isoform_from0_to200_VS_geneid_RS_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,geneid_RS_longest_isoform_from0_to200,locus_level_F1,0
geneid_simple_longest_isoform_from0_to200_VS_geneid_S_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,geneid_S_longest_isoform_from0_to200,locus_level_F1,0
geneid_simple_longest_isoform_from0_to200_VS_CNAC_ref_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,CNAC_ref_longest_isoform_from0_to200,locus_level_F1,0
geneid_simple_longest_isoform_from0_to200_VS_geneid_R_longest_isoform_from0_to200,geneid_simple_longest_isoform_from0_to200,geneid_R_longest_isoform_from0_to200,locus_level_F1,0
