comparison,ref,query,variable,value
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,novel_exon_prop,61/3879
geneid_simple_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,novel_exon_prop,788/2980
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,novel_exon_prop,49/3868
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,novel_exon_prop,167/3853
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,novel_exon_prop,81/3899
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,novel_exon_prop,222/3853
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,novel_exon_prop,219/3868
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,novel_exon_perc,36.2
geneid_RS_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,novel_exon_perc,22.3
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,novel_exon_perc,38.1
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,novel_exon_perc,35.6
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,novel_exon_perc,0.7
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,novel_exon_perc,5.2
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,novel_exon_perc,5.7
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,novel_exon_perc,38.9
geneid_S_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,novel_exon_perc,23.2
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,novel_exon_perc,5.2
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,novel_exon_perc,6.2
geneid_R_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,novel_exon_perc,24.8
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,novel_exon_perc,4.8
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,novel_exon_perc,1.6
geneid_simple_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,novel_exon_perc,26.4
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,novel_exon_perc,1.3
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,novel_exon_perc,4.3
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,novel_exon_perc,2.1
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,novel_exon_perc,5.8
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,novel_exon_perc,5.7
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,base_level_F1,16.6
geneid_RS_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,base_level_F1,16.5
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,base_level_F1,14.8
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,base_level_F1,16.5
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,base_level_F1,97.3
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,base_level_F1,88.9
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,base_level_F1,88.4
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,base_level_F1,14.7
geneid_S_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,base_level_F1,16.6
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,base_level_F1,90.4
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,base_level_F1,89.6
geneid_R_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,base_level_F1,14.8
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,base_level_F1,88.9
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,base_level_F1,98.8
geneid_simple_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,base_level_F1,14.7
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,base_level_F1,97.3
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,base_level_F1,90.4
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,base_level_F1,98.8
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,base_level_F1,89.6
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,base_level_F1,88.4
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,exon_level_F1,50.0
geneid_RS_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,exon_level_F1,51.0
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,exon_level_F1,49.1
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,exon_level_F1,51.0
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,exon_level_F1,98.0
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,exon_level_F1,91.0
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,exon_level_F1,90.8
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,exon_level_F1,48.0
geneid_S_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,exon_level_F1,50.0
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,exon_level_F1,91.4
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,exon_level_F1,90.4
geneid_R_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,exon_level_F1,49.1
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,exon_level_F1,91.0
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,exon_level_F1,97.4
geneid_simple_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,exon_level_F1,48.0
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,exon_level_F1,98.0
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,exon_level_F1,91.4
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,exon_level_F1,97.4
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,exon_level_F1,90.4
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,exon_level_F1,90.8
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,intron_level_F1,53.7
geneid_RS_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,intron_level_F1,55.1
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,intron_level_F1,53.0
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,intron_level_F1,55.1
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,intron_level_F1,98.2
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,intron_level_F1,93.5
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,intron_level_F1,92.9
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,intron_level_F1,51.0
geneid_S_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,intron_level_F1,53.7
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,intron_level_F1,94.2
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,intron_level_F1,92.3
geneid_R_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,intron_level_F1,53.0
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,intron_level_F1,93.5
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,intron_level_F1,97.0
geneid_simple_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,intron_level_F1,51.0
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,intron_level_F1,98.2
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,intron_level_F1,94.2
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,intron_level_F1,97.0
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,intron_level_F1,92.3
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,intron_level_F1,92.9
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,intronChain_level_F1,8.3
geneid_RS_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,intronChain_level_F1,9.4
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,intronChain_level_F1,7.4
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,intronChain_level_F1,9.4
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,intronChain_level_F1,93.7
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,intronChain_level_F1,82.1
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,intronChain_level_F1,80.2
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,intronChain_level_F1,4.8
geneid_S_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,intronChain_level_F1,8.3
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,intronChain_level_F1,83.7
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,intronChain_level_F1,79.0
geneid_R_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,intronChain_level_F1,7.4
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,intronChain_level_F1,82.1
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,intronChain_level_F1,90.1
geneid_simple_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,intronChain_level_F1,4.8
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,intronChain_level_F1,93.7
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,intronChain_level_F1,83.7
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,intronChain_level_F1,90.1
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,intronChain_level_F1,79.0
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,intronChain_level_F1,80.2
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,transcript_level_F1,6.9
geneid_RS_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,transcript_level_F1,7.8
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,transcript_level_F1,6.1
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,transcript_level_F1,7.8
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,transcript_level_F1,93.2
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,transcript_level_F1,81.7
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,transcript_level_F1,79.8
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,transcript_level_F1,4.0
geneid_S_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,transcript_level_F1,6.9
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,transcript_level_F1,83.3
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,transcript_level_F1,78.7
geneid_R_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,transcript_level_F1,6.1
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,transcript_level_F1,81.7
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,transcript_level_F1,89.7
geneid_simple_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,transcript_level_F1,4.0
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,transcript_level_F1,93.2
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,transcript_level_F1,83.3
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,transcript_level_F1,89.7
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,transcript_level_F1,78.7
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,transcript_level_F1,79.8
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,locus_level_F1,8.3
geneid_RS_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,locus_level_F1,9.4
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,locus_level_F1,7.4
